CODE_PCT,NOM_COMMERCIAL,PRIX_PUBLIC,TARIF_REFERENCE,CATEGORIE,DCI,AP
104768,BERLTHYROX Comp Sec 150 µG BT 100,11.995,11.9,E,LEVOTHYROXINE,N
104769,BERLTHYROX Comp Sec 150 µG BT 50,7.491,5.95,E,LEVOTHYROXINE,N
104770,BERLTHYROX  Comp Sec 50 µG BT 100,6.847,6.8,E,LEVOTHYROXINE,N
104771,BERLTHYROX Comp Sec 50 µG BT 50,4.267,3.4,E,LEVOTHYROXINE,N
302164,ACTAFON  Comp Orodis 160 MG BT 12,6.895,5.796,I,PHLOROGLUCINOL,N
302168,AMLOVAR Comp Pell 10 MG/160MG  BT 30,50.055,37.8,E,AMLODIPINE + VALSARTAN,N
302167,AMLOVAR Comp Pell 5 MG/160 MG BT 30,50.055,37.8,E,AMLODIPINE + VALSARTAN,N
302125,AMLOVAR Comp Pell  5 MG/80 MG BT 30,44.19,33.36,E,AMLODIPINE + VALSARTAN,N
302163,LODEPINE Comp Sec 10 MG BT 90,39.205,35.28,E,AMLODIPINE,N
302162,LODEPINE  Gelule  5 MG BT 90,28.115,25.2,E,AMLODIPINE,N
302171,CO-LOSAR Comp Pell 50 MG/12.5 MG BT 90,64.97,61.65,E,LOSARTAN+HYDROCHLOROTHIAZIDE,N
302170,LOSAR Comp Pell Sec 50 MG BT 90,62.925,59.76,E,LOSARTAN,N
302186,ENOXAMED 10 000 UI ANTI XA/1ML SOL INJ  BT 2 SERINGUES,33.34,33.34,E,ENOXAPARINE,N
302174,ENOXAMED 2000UI ANTI XA/0.2 ML  SOL INJ BT 2 SERINGUES,11.748,8.058,E,ENOXAPARINE,N
302175,ENOXAMED 2000 UI ANTI XA /0.2 ML SOL INJ BT 6 SERINGUES,24.175,24.174,E,ENOXAPARINE,N
302176,ENOXAMED 4000 UI ANTI XA/0.4 ML SOL INJ  BT 2 SERINGUES,16.45,12.358,E,ENOXAPARINE,N
302177,ENOXAMED 4000 UI ANTI XA /0.4 ML SOL INJ BT 6 SERINGUES,37.075,37.074,E,ENOXAPARINE,N
302179,ENOXAMED 6000 UI ANTI XA /0.6 ML SOL INJ BT 10 SERINGUES,73.445,73.44,E,ENOXAPARINE,N
302178,ENOXAMED 6000 UI ANTI XA /0.6 ML SOL INJ BT 2 SERINGUES,20.08,14.688,E,ENOXAPARINE,N
302180,ENOXAMED 8000UI ANTI XA /0.8 ML BT 2 SERINGUES,23.66,17.326,E,ENOXAPARINE,N
302184,ENOXAMED 8000 UI ANTI XA /0.8 ML SOL INJ  BT 10 SERINGUES,86.635,86.63,E,ENOXAPARINE,N
302215,ESOCARE Gelu Gastro-Resis  40 MG Fl 30,40.94,21.9,E,ESOMEPRAZOLE,N
106963,URSOLVAN Gel 200 MG Bt 30,22.626,22.62,E,URSODESOXYCHOLIQUE ACIDE,O
302228,ACTIPP Gelule  Gastro-resis 40 MG BT 28,35.995,20.44,E,ESOMEPRAZOLE,N
302227,NOVASFON Comp Orodis 160 MG BT 12,6.9,5.796,I,PHLOROGLUCINOL,N
302230,PARACINFO Sol Inj  P Perf 10 MG/ML Poche 100 ML,4.15,4.145,E,PARACETAMOL,N
302229,PARACINFO  Sol  Inj P Per 10 MG/ML Poche 50 ML,2.08,2.018,E,PARACETAMOL,N
302239,PRERICA Gelule 75 MG BT 56,65.775,50.232,V,PREGABALINE,O
302237,TIORTEC NOURISSON  Pdre P Sol Or 10 MG BT 16,13.63,11.648,I,RACECADOTRIL,N
302234,PERISPASM 80mg Comp Orodisp BT 30,10.84,7.38,I,PHLOROGLUCINOL,N
302233,CINCOR 10 Comp Pell Sec 10 MG BT 90,31.33,24.66,E,BISOPROLOL,N
302232,SOLUPRED Comp Effer 20 MG FL 20,10.255,5.08,E,PREDNISOLONE,N
302231,SOLUPRED Comp Effev 5 MG  FL 30,6.47,6.33,E,PREDNISOLONE,N
302236,ETIKEN Comp Sec 16 MG/12.5 MG BT 90,88.96,80.82,E,CANDESARTAN  HYDROCHLOROTHIAZIDE,N
302235,ETIKEN Comp Sec 8 MG/12.5 MG BT 90,77.855,70.74,E,CANDESARTAN  HYDROCHLOROTHIAZIDE,N
504887,CUPRIPEN Capsule 250 MG BT 30,60.229,60.21,E,PENICILLAMINE,N
302259,CO-IRIVEL Comp Pell 150MG/12.5MG BT 30,26.14,20.07,E,IRBESARTAN+HYDROCHLOROTHIAZIDE,N
302260,CO-IRIVEL Comp Pell 300 MG/12.5 MG BT 30,31.245,24.24,E,IRBESARTAN+HYDROCHLOROTHIAZIDE,N
302261,CO-IRIVEL Comp Pell 300 MG/25 MG BT 30,34.345,24.24,E,IRBESARTAN+HYDROCHLOROTHIAZIDE,N
302262,IRIVEL Comp Pell Sec 150 MG BT 30,21.275,16.23,E,IRBESARTAN,N
302263,IRIVEL Comp Pell 300 MG BT 30,30.365,24.24,E,IRBESARTAN,N
302251,ADYBREX Gel 200MG BT 30,19.74,19.02,I,CELECOXIB,N
302252,ANTADINE Comp Pell 100MG BT 20,5.11,4.2,E,FLURBIPROFENE,N
302247,CYVALTEX 500 Comp Pell 500 MG FL 10,24.775,22.23,E,VALACICLOVIR,N
302276,ZINOX Comp Pell 250mg Bt 28,24.075,24.052,E,CEFUROXIME,N
302275,RAXIDONE Sol Buv 1mg/ml  Fl 90 ml,61.815,61.74,E,RISPERIDONE,O
302269,GLITRA Comp 1mg Bt 90,12.675,12.6,E,GLIMEPIRIDE,N
302270,GLITRA Comp Sec 2 mg Bt 90,20.965,20.88,E,GLIMEPIRIDE,N
302271,GLITRA Comp Sec 3 mg Bt 90,25.11,25.11,E,GLIMEPIRIDE,N
302272,GLITRA Comp Sec 4 mg Bt 90,29.255,29.25,E,GLIMEPIRIDE,N
302268,ADOL 1000 mg Comp Sec Bt 8,3.11,2.336,E,PARACETAMOL,N
302274,PREGAB Gél 75 mg BT 14,18.27,12.558,V,PREGABALINE,O
302281,AMOCLAN  500 MG/62.5 Comp Pell  MG FL 24,14.75,14.64,E,AMOXICILLINE+ACIDE CLAVULANIQUE,N
302277,VASCOR Comp Pell Sec 40 mg Bt 30,36.58,19.05,E,SIMVASTATINE,N
102380,GLUCOPHAGE RETARD Comp Enr 850 MG BT 30,3.312,2.61,E,METFORMINE,N
302284,MEFALGIC Gel 250 MG BT 20,2.705,2.5,E,ACIDE MEFENAMIQUE,N
302289,STELAR 20mg Gel .Gastro-resist BT 14,10.345,8.568,E,ESOMEPRAZOLE,N
302290,STELAR 20mg Gel .Gastro-resist BT 28,20.41,17.136,E,ESOMEPRAZOLE,N
302293,STELAR Gel .Gastro-resist 40 MG BT 28,37.18,20.44,E,ESOMEPRAZOLE,N
302292,STELAR Gel .Gastro-resist 40 MG BT 14,19.205,10.22,E,ESOMEPRAZOLE,N
302291,STELAR Gel .Gastro-resist 40 MG BT 7,9.735,5.11,E,ESOMEPRAZOLE,N
302287,HUMOXAT Comp Pell Sec 20 MG BT 28,22.395,18.704,E,PAROXETINE,N
302285,RAXIDONE Sol Buv 1 MG/ML FL 30,26.065,20.58,E,RISPERIDONE,O
302286,RAXIDONE Sol Buv 1 MG/ML FL 60,46.29,41.16,E,RISPERIDONE,O
302294,DOMPYREX 10mg Comp Pell Bt 40,6.395,5.16,I,DOMPERIDONE,N
302311,BETASALIC Lotion Fl 30 gr,6.396,5.16,E,BETAMETHASONE+ACIDE SALICYLIQUE,N
302313,TAVASTOR Comp Pell 10 MG Fl 90,45.665,44.01,E,ATORVASTATINE,N
302314,TAVASTOR Comp Pell Sec 20 MG Fl 90,59.795,57.96,E,ATORVASTATINE,N
302316,QUETAP Comp Pell 100 MG Bt 60,110.24,110.22,E,QUETIAPINE,O
302317,QUETAP Comp Pell 200 MG Bt 60,139.24,135.84,E,QUETIAPINE,O
302318,QUETAP Comp Pell 300 MG Bt 60,200.24,200.22,E,QUETIAPINE,O
302319,COTAREG Comp Pell 80 MG/12.5 MG Bt 30,38.955,20.94,E,VALSARTAN / HYDROCHLOROTHIAZIDE,N
302336,DIMETASONE Crème dermique 0.05%  Tb 15GR,3.581,2.79,E,BETAMETHASONE,N
302337,DIMETASONE Pde Derm 0.05%  Tb 15 Gr,3.718,2.895,E,BETAMETHASONE,N
302338,TOBRACOL 3M Collyre 0.3% Fl 5ml,3.63,3.63,E,TOBRAMYCINE,N
104866,NOVATRETIN Caps 25 MG BT 60,192.725,192.72,E,ACITRETINE,O
302357,CO-ZARTAN Comp Pell Séc 50 MG/12.5MG BT 90,67.315,61.65,E,LOSARTAN+HYDROCHLOROTHIAZIDE,N
302358,CO-ZARTAN FORT Comp Pell Séc  100 MG/25MG BT 90,77.64,71.28,E,LOSARTAN+HYDROCHLOROTHIAZIDE,N
302355,ZARTAN Comp Pell Séc 50 MG BT 90,67.315,59.76,E,LOSARTAN,N
302356,ZARTAN FORT Comp Pell Séc 100 100 MG BT 90,72.85,69.21,E,LOSARTAN,N
302374,BONACOR Comp Pell Séc  10  MG BT  30,10.79,8.22,E,BISOPROLOL,N
302372,BONACOR Comp  Pell Séc 2.5 MG BT 30,6.155,5.4,E,BISOPROLOL,N
302373,BONACOR Comp Pell Séc 5 MG BT 30,7.205,6.42,E,BISOPROLOL,N
302371,INFLACOX Gélule  200 MG BT 20,13.235,12.68,I,CELECOXIB,N
302369,PRANZA Comp Orodip 10 MG BT 30,105.08,57.24,E,OLANZAPINE,O
302368,PRANZA Comp Orodip 5 MG BT 30,39.06,23.4,E,OLANZAPINE,O
302365,ACNETA  10 Gélule 10 MG BT 30,18.085,18.06,I,ISOTRETINOINE,N
302366,ACNETA  20 Gélule 20 MG BT 30,32.24,31.95,I,ISOTRETINOINE,N
302367,ACNETA 40 Gélule 40 MG BT 30,52.85,52.83,I,ISOTRETINOINE,N
302364,ACNETA 5 Gélule 5 MG BT 30,11.87,11.85,I,ISOTRETINOINE,N
302359,ALGIBREX Gélule 200 MG BT 10,8.855,6.34,I,CELECOXIB,N
302360,ALGIBREX Gélule 200 MG BT 20,13.215,12.68,I,CELECOXIB,N
302375,ANTIOMAL 250  Comp Pell 250 MG  BT 30,18.04,6.66,E,LEVETIRACETAM,N
302376,ANTIOMAL 500  Comp Pell 500  MG  BT 30,29.84,9.87,E,LEVETIRACETAM,N
302115,TARDYFERON B9 Comp Pell 50 MG BT 90,12.1,10.17,E,FER+ACIDE FOLIQUE,N
104843,PROCORALAN  Comp Pell 5 MG BT 56,65.34,65.296,E,IVABRADINE,N
104816,PROCORALAN Comp Pell 7.5 MG BT 56,65.34,65.296,E,IVABRADINE,N
302196,DUOFOR Comp Pell 10 MG/160 MG BT 90,129.24,113.4,E,AMLODIPINE + VALSARTAN,N
302192,DUOFOR Comp Pell 5 MG/160 MG BT 90,129.24,113.4,E,AMLODIPINE + VALSARTAN,N
302191,DUOFOR Comp Pell 5 MG/80 MG BT 90,120.24,100.08,E,AMLODIPINE + VALSARTAN,N
302190,NEURALGIN Gelule 300 MG BT 50,35.175,28.3,V,GABAPENTINE,O
104848,DIPIPERON Comp  40 MG BT 20,3.841,3.84,E,PIPAMPERONE,N
104849,ORAP Comp 4 MG BT 30,13.183,13.17,E,PIMOZIDE,N
302257,BELIFAX Gelule 10 MG FL 28,20.395,17.64,E,OMEPRAZOLE,N
104860,THYROZOL Comp Pell 10 MG BT 30,8.921,8.91,E,THIAMAZOLE,N
104915,SERETIDE SusP Inh 50µG/25 µG /Dose FL120 Doses,52.21,17.16,E,SALMETEROL+FLUTICASONE,N
104916,CARTEOL LP 2 % Collyre  BT  30/0.2 ML,19.253,10.44,E,CARTEOLOL,N
302331,NERVICA Gelule 150  MG BT 56,79.715,53.2,V,PREGABALINE,O
302330,NERVICA Gelule 75 MG  BT 14,17.085,12.558,V,PREGABALINE,O
302332,CO-ARADEUX  Comp  Pell 150 MG/12.5 MG  BT 90,65.955,60.21,E,IRBESARTAN+HYDROCHLOROTHIAZIDE,N
302333,CO-ARADEUX Comp Pell 300 MG/12.5 MG  BT 90,90.785,72.72,E,IRBESARTAN+HYDROCHLOROTHIAZIDE,N
302334,CO-ARADEUX Comp Pell 300 MG/25MG  BT 90,90.785,72.72,E,IRBESARTAN+HYDROCHLOROTHIAZIDE,N
302328,PHLORO Comp Orodi 80 MG  BT 30,7.47,7.38,I,PHLOROGLUCINOL,N
104756,ABILIFY Comp 10 mg Bt 28 ( Laboratoire  ABDI IBRAHIM),127.235,102.34,E,ARIPIPRAZOLE,O
104757,ABILIFY Comp 15 mg Bt 28 (Laboratoire  ABDI IBRAHIM),127.675,115.192,E,ARIPIPRAZOLE,O
104865,NOVATRETIN Capsule 10 MG BT 60,88.115,88.08,E,ACITRETINE,O
302362,LODIPEX 10 Comp 10 MG BT 30,13.215,11.76,E,AMLODIPINE,N
302361,LODIPEX 5 Comp 5 MG BT 30,10.85,8.4,E,AMLODIPINE,N
302394,LORINEX Comp Pell 5 MG BT 15,6.82,4.845,E,DESLORATADINE,N
302395,LORINEX Comp Pell 5 MG BT 30,11.99,9.69,E,DESLORATADINE,N
302151,MONO-TIAZEM LP Gel LP 200mg Bt 30,19.075,15.69,E,DILTIAZEM,N
301985,MONO-TIAZEM LP Gel LP 300mg Bt 30,20.405,17.55,E,DILTIAZEM,N
302399,AFUCID Comp  250 MG BT 10,16.715,15.93,E,ACIDE FUSIDIQUE,N
302400,ZOFRID Comp Sec 100 MG BT 30,30.29,26.13,E,AMISULPRIDE,O
302401,ZOFRID Comp Sec 200 MG BT 30,34.765,32.88,E,AMISULPRIDE,O
302402,ZOFRID Comp Pell Sec 400 MG BT 30,64.515,64.5,E,AMISULPRIDE,O
302411,RUGDAL Gel Gastro-résistante 40 MG FL16,21.92,11.68,E,ESOMEPRAZOLE,N
302410,NEXUS Gelule Gastro-resis 20 MG BT 14,9.885,8.568,E,ESOMEPRAZOLE,N
302409,NEXUS Gelule Gastro-resis 20 MG BT 7,4.83,4.284,E,ESOMEPRAZOLE,N
302117,ALPHACOL Collyre 0.2 % BT 30 ophtadoses/0.3 ml,15.785,15.785,E,BRIMONIDINE,N
302295,COTAREG Comp Pell 160MG/25MG BT 30,61.37,32.25,E,VALSARTAN / HYDROCHLOROTHIAZIDE,N
104920,FRAXODI 19000UI AXa/ ml15200 UIAX/0.8 ML     Sol Inj  BT 2 (ancien  code 101646),81.32,81.32,E,NADROPARINE CALCIQUE,N
302408,NEXUS Gelule Gastro-resis 40 MG BT 14,16.82,10.22,E,ESOMEPRAZOLE,N
302404,SOLARID Comp Sec 200 MG BT 60,65.775,65.76,E,AMISULPRIDE,O
302405,AFUCID Creme Derm 2 % TBE 15 GR,4.915,4.71,E,ACIDE FUSIDIQUE,N
302406,STELAR 10mg Glés P Susp Buv BT 28 Sachets,21.56,21.56,E,ESOMEPRAZOLE,N
302429,ENOMERAL 40 Gel Gastro resistrante 40 MG FL 14,18.48,10.22,E,ESOMEPRAZOLE,N
302430,ENOMERAL 40 Gel Gastro resistrante 40 MG FL 28,25.61,20.44,E,ESOMEPRAZOLE,N
302428,ENOMERAL 40 Gel Gastro resistrante 40 MG FL 7,10.645,5.11,E,ESOMEPRAZOLE,N
302412,FUSIBACTER 250 Comp Pell  250 MG BT 10,17.46,15.93,E,ACIDE FUSIDIQUE,N
302416,LATIFEX 50 Gel 50 MG BT 10,4.4,3.15,E,TRAMADOL,N
302414,RIFIXINE 200 Comp Pell 200 MG BT 40,33.22,33.2,I,RIFAXIMINA,N
302415,SCITOPLEX 10 Comp Pell Sec 10 MG BT 30,29.675,25.38,E,ESCITALOPRAM,N
302424,TENSIOVALS DUO Comp Pell 10 MG/160MG BT 30,47.1,37.8,E,AMLODIPINE + VALSARTAN,N
302423,TENSIOVALS DUO Comp Pell 5 MG/160MG BT 30,47.1,37.8,E,AMLODIPINE + VALSARTAN,N
302422,TENSIOVALS DUO Comp Pell 5 MG/80MG BT 30,41.995,33.36,E,AMLODIPINE + VALSARTAN,N
302417,AMIPRIDE 200 Comp Pell 200 MG BT 30,34.765,32.88,E,AMISULPRIDE,O
302419,AMIPRIDE 400 Comp Pell Sec 400 MG BT 30,81.75,64.5,E,AMISULPRIDE,O
302431,AMLODEP Comp 5 MG BT 30,12.89,8.4,E,AMLODIPINE,N
302432,AMLODEP Comp 5 MG BT 60,18.46,16.8,E,AMLODIPINE,N
302434,ANTIVIR Susp Buv 200 MG/5ML FL 125 ML,17.605,17.5,E,ACICLOVIR,N
302433,ANTIVIR Crème Derm 5% TB 5 Gr,7.315,6.135,I,ACICLOVIR,N
302438,CETAMOL Sol Buv 3 % FL 100 ML,2.855,2,E,PARACETAMOL,N
302437,NOTOS EASY FLOW Pdre Inh Bucc 12 µgr BT 60 Gelule,32.015,31.98,E,FORMOTEROL,N
302436,FUSIMAX Comp Pell 250 MG BT 12,21.985,19.116,E,ACIDE FUSIDIQUE,N
104945,CONCOR AMLO Comp 10 MG/5 MG BT 30,28.585,16.86,E,BISOPROLOL+ AMLODIPINE,N
104944,CONCOR AMLO Comp 5 MG/10 MG BT 30,28.585,18.45,E,BISOPROLOL+ AMLODIPINE,N
104943,CONCOR AMLO Comp 5 MG/5 MG BT 30,24.005,15.09,E,BISOPROLOL+ AMLODIPINE,N
302442,EOLIDE EASY FLOW  Pdre P Inh  Bucc 400 µgr  BT 60 Gelule + Inh,22.81,22.8,E,BUDESONIDE,N
302440,NOTOS EASY FLOW Pdre P Inh Bucc 12 µGR BT 30 Gelule + Inh,17.365,15.99,E,FORMOTEROL,N
302446,SOLARID 100 Comp Sec  100 MG BT 30,26.15,26.13,E,AMISULPRIDE,O
302447,SOLARID 400 Comp Pell  Sec  400 MG BT 30,73.925,64.5,E,AMISULPRIDE,O
302439,PROLACT Comp Sec 0.5 MG FL 2,16.88,15.47,E,Cabergoline,N
302448,QUETAP Comp Pell 50 MG BT 60,76.27,76.26,E,QUETIAPINE,O
302308,CO-TENSOPRYL  Comp 50 MG/25MG  BT 30,19.41,19.38,E,CAPTOPRIL+HYDROCHLORTHIAZIDE,N
302488,ACIRYL Gelule 150 MG BT 60,67.72,57,V,PREGABALINE,O
302487,ACIRYL Gelule 75 MG  BT 15,15.485,13.455,V,PREGABALINE,O
302738,OROZA 10 10 MG Comp Orodisp BT 30,85.24,57.24,E,OLANZAPINE,O
302739,OROZA 20 20 MG Comp Orodisp BT 10,99.24,40.08,E,OLANZAPINE,O
302737,OROZA 5 5 MG Comp Orodisp BT 30,33.24,23.4,E,OLANZAPINE,O
302735,ZITHROCARE 500 MG Comp Pell BT 3,9,7.929,E,AZITHROMYCINE,N
302740,PRIMAPRED 20mg Comp Orodisp Bt 20 (Ex OROCORT 20 MG Comp Orodispers BT 20),9.395,5.08,E,PREDNISOLONE,N
302759,UNISIA 8 mg/5 mg COMP. BT 30,28.535,28.53,E,CANDESARTAN+AMLODIPINE,N
302789,AVIRAL 500 MG Comp Pell Sec  Bt 10,25.525,22.23,E,VALACICLOVIR,N
302793,STELAR 10 MG Glés P Susp Buv BT 14 sachets,10.915,10.78,E,ESOMEPRAZOLE,N
302794,TENAR 0.2 MG Comp Pell BT 30,16.865,16.14,E,MOXONIDINE,N
302792,TENAR 0.4 MG Comp Pell BT 30,29.94,29.94,E,MOXONIDINE,N
504845,SKENAN LP 10 mg GEL. A LIBERATION PROLONGEE BT 14,14.406,14.406,V,MORPHINE,N
504880,SKENAN LP 30 mg GEL. A LIBERATION PROLONGEE BT 14,35.063,35.063,V,MORPHINE,N
504831,SKENAN LP 60 mg  GEL. LIBERATION PROLONGEE BT 14,68.898,68.898,V,MORPHINE,N
302850,CORTIS 100 µg SOL. P. INHAL. Fl 100 DOSES,7.5,7.5,E,BECLOMETASONE,N
302868,STATINOR 80 mg COMP PELL BT 30,37.62,25.08,E,ATORVASTATINE,N
104987,TWYNSTA Comp 40MG/5MG BT 28,41.73,27.328,E,TELMISARTAN + AMLODIPINE,N
104990,TWYNSTA Comp 80MG/10MG BT 28,47.605,31.164,E,TELMISARTAN + AMLODIPINE,N
104989,TWYNSTA Comp 80MG/5MG BT 28,47.605,31.164,E,TELMISARTAN + AMLODIPINE,N
302683,DOPRID 50 50 MG GEL BT 30,4.3,4.29,E,SULPIRIDE,N
302612,FUSIMAX 250 MG Comp PELL BT 20,34.8,31.86,E,ACIDE FUSIDIQUE,N
302620,ADOL EXTRA 500 MG/65 MG Comp Pell BT 20,3.775,2.62,E,PARACETAMOL+CAFEINE,N
302658,ARADEUX 150 MG Comp Pell BT 90,58.565,48.69,E,IRBESARTAN,N
302619,ARADEUX 300 MG Comp Pell BT 90,86.195,72.72,E,IRBESARTAN,N
302617,DIABITOS 1000 MG Comp Pell Sec BT 30,4.46,3.03,E,METFORMINE,N
302616,DIABITOS 850 MG Comp Pell Sec BT 30,3.585,2.61,E,METFORMINE,N
302614,ANTISPASM 80 MG COMP Orodisp BT 10,4.99,2.46,I,PHLOROGLUCINOL,N
302615,ANTISPASM 80 MG COMP Orodisp BT 20,6.415,4.92,I,PHLOROGLUCINOL,N
302731,NORACTONE 50 mg COMP. PELL. SEC. BT/30,13.45,13.44,E,SPIRONOLACTONE,N
302732,ROZUVIE 10 10 mg COMP. PELL. BT/30,19.455,16.2,E,ROSUVASTATINE,N
302733,ROZUVIE 20 20 mg COMP. PELL. BT/30,28.555,24.3,E,ROSUVASTATINE,N
302725,LYDOL 150 mg GELULE BT/14,14.6,13.3,V,PREGABALINE,O
302723,LYDOL 75 mg GELULE BT/14,14.6,12.558,V,PREGABALINE,O
302752,DIABIPHAGE 1000 MG Comp Pell Sec BT 60,6.4,6.06,E,METFORMINE,N
302835,CALPEROS 500 mg COMP. A SUCER BT 30,6.265,4.47,E,CALCIUM,N
105295,AZOPT Collyre 1% Fl 5ml,20.265,20.265,E,BRINZOLAMIDE,N
105296,BETOPTIC 0.5% collyre fl/3ml,6.996,6.996,E,BETAXOLOL,N
105298,DUOTRAV Collyre 40µG/5mg Fl 2.5ml,37.635,37.635,E,TRAVOPROST+TIMOLOL,N
105299,FLUCON Collyre 0.1% Fl 3ml,2.096,2.094,E,FLUOROMETHOLONE,N
105300,MAXIDROL Collyre Fl 3ml,2.443,2.442,E,DEXAMETHASONE+NEOMYCINE+POLYMYXINE B,N
105301,OPATANOL Collyre 1mg/ ml  Fl 5 ml,12.19,9.74,E,OLOPATADINE,N
105302,TOBRADEX Collyre Fl 5ml,6.39,4.39,E,DEXAMETHASONE+TOBRAMYCINE,N
105303,TOBRADEX Pde Opht Tbe 3.5gr,6.395,6.395,E,DEXAMETHASONE+TOBRAMYCINE,N
105305,TRAVATAN Collyre 40 µg/ml  Fl 2.5ml,31.268,31.268,E,TRAVOPROST,N
302867,ASTAIR 5 mg COMP A CROQUER BT 30,45.19,36.57,E,MONTELUKAST,N
302897,SPASMOSTOP 80 mg Comp Orodisp BT 15,5.45,3.69,I,PHLOROGLUCINOL,N
302898,BIVAL 160mg/12.5mg Comp Pell BT 30,32.81,32.79,E,VALSARTAN / HYDROCHLOROTHIAZIDE,N
302919,ALGIDOL 1000 MG Comp Sec bt 8,2.34,2.336,E,PARACETAMOL,N
302934,FLUTISONE 50µg Spray Nasal Fl 120 doses,14.56,13.44,E,FLUTICASONE,N
302935,OXYBTAN 5mg Comp Sec Bt 60,11.745,11.7,I,OXYBUTYNINE,N
104995,FLUTICAPEN Pdre P Inh Bucc 250 µg BT 60 Doses+Inhalateur,35.145,28.8,E,FLUTICASONE,N
105019,FORMOPEN Gel 12 µg BT 60+ Inhalateur,50.26,31.98,E,FORMOTEROL,N
105057,ROLENIUM  Pdre P Inhal Bucc 500µg/50µg  BT 60 Blisters+Inhal,68.9,68.88,E,SALMETEROL+FLUTICASONE,N
302512,LEVORGICA Comp Pell 5 MG  BT 15,7.83,5.595,E,LEVOCETIRIZINE,N
302513,LEVORGICA Comp Pell 5 MG  BT 30,11.195,11.19,E,LEVOCETIRIZINE,N
302511,LEVORGICA Comp Pell 5 MG  BT 7,3.805,2.611,E,LEVOCETIRIZINE,N
302514,CO-ALGIDOL 500mg/30mg Comp. Bt 16 (ex CO-DOLICARE Comp 500MG/30MG BT 16),4.01,4,E,CODEINE+PARACETAMOL,N
302518,AEROFOR Gel 12 µg  BT 30+Inhalateur,19.08,15.99,E,FORMOTEROL,N
302519,AEROFOR Gel 12 µg  BT 60+Inhalateur,35.195,31.98,E,FORMOTEROL,N
302516,AERONIDE  Pdre P Inha Bucc 200 µg    BT 60 gélules+Inhalateur,13.5,13.5,E,BUDESONIDE,N
302517,AERONIDE  Pdre P Inha Bucc 400 µg    BT 60 gélules+Inhalateur,22.84,22.8,E,BUDESONIDE,N
302515,DIAMICRON Comp à libératon modifiée  60 MG  BT 90,63.89,34.74,E,GLICLAZIDE,N
105119,TINASIL 1% CREME DERM TB 15 GR,8.575,6.405,E,TERBINAFINE,N
105120,TINASIL 250 MG COMP BT 10,25.02,15.52,E,TERBINAFINE,N
104988,TWYNSTA 40 MG/ 10 MG COMP BT 28,41.73,27.328,E,TELMISARTAN + AMLODIPINE,N
302587,KODERM 2% CREME DERM. TB 15 gr,7.235,4.68,E,KETOCONAZOLE,N
302591,PERILIUM 10 MG COMP PELL. BT/40,9.96,5.16,I,DOMPERIDONE,N
302593,PERILIUM 1MG/ML SUSP. BUV. FL 200 ML + PIPETTE,10.93,6.4,I,DOMPERIDONE,N
302586,PEROZYL 1% CREME DERM. TB/30 gr,7.685,5.37,E,ECONAZOLE,N
302598,VERMOZOL 100/5 ML SUSP. BUV. FL/30 ml,5.7,4.53,E,MEBENDAZOLE,N
302597,CO-THERAPRIL 10mg/10mg comp. bt/30,36.84,36.84,E,PERINDOPRIL+AMLODIPINE,N
302596,THERAPRIL 5 mg COMP. SEC. BT/30,20.01,19.02,E,PERINDOPRIL,N
302605,ADONTAG 150 mg GEL. FL/14,16.395,13.3,V,PREGABALINE,O
302606,ADONTAG 150 mg GEL. FL/28,32.55,26.6,V,PREGABALINE,O
302608,ADONTAG 150 mg GEL. FL/56,63.185,53.2,V,PREGABALINE,O
302609,ADONTAG 75 mg GEL. fl/30,30.73,26.91,V,PREGABALINE,O
302611,CYVALTEX 500 500 mg COMP. PELL. FL/90,200.13,200.07,E,VALACICLOVIR,N
302599,DESLORYNE 5 5 mg COMP. PELL. BT/30,11.07,9.69,E,DESLORATADINE,N
302601,FUSIBACTER 250 250 mg COMP. PELL. BT/20,31.86,31.86,E,ACIDE FUSIDIQUE,N
302603,ROSUVAST 10 10 mg COMP. PELL. BT/30,19.66,16.2,E,ROSUVASTATINE,N
302604,ROSUVAST 20 20 mg COMP. PELL. BT/30,34.16,24.3,E,ROSUVASTATINE,N
302602,ROSUVAST 5 5 mg COMP. PELL. BT/30,15.555,13.68,E,ROSUVASTATINE,N
302600,VILDYNE 50 mg COMP. BT/30,31.99,19.38,E,VILDAGLIPTINE,N
302621,LATIFEX PLUS Comp Pell  37.5MG/325MG Comp Pell BT 20,5.72,4.48,E,TRAMADOL + PARACETAMOL,N
302633,NIPRAL 275 275 MG Comp Pell BT 10,3.18,2.16,E,NAPROXENE,N
302687,COXIBREX 200 mg GEL. BT/10,8.045,6.34,I,CELECOXIB,N
302689,COXIBREX 200 mg GEL. BT/20,13.235,12.68,I,CELECOXIB,N
302690,COXIBREX 200 mg GEL. BT/30,19.735,19.02,I,CELECOXIB,N
302747,ROZUVIE 5 5 MG Comp Pell BT 30,15.545,13.68,E,ROSUVASTATINE,N
302844,NOVAFEN 600 mg Comp. Pell. Bt 20,6.41,6.4,E,IBUPROFEN,N
302870,LASICARE 40 mg COMP SEC BT 20,2.755,1.94,E,FUROSEMIDE,N
105384,COLCHICINA LIRCA  1mg Comp Bt 60,29.405,10.08,E,COLCHICINE,N
302904,TELMYCOR 40 mg Comp BT 30,25.565,23.28,E,TELMISARTAN,N
